yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 003 01 03  58121     33.7439688099380   4.210078E-013     29.6349254479363        -369741.19608      20.5276         5.5 
nGRPmax
   7961
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
  262   262    1003603  33865.576032  58121.3919626855550    12.21    26.78          5      0.00061   91528.361194   33328.361195
  263   263    1003627  33866.385962  58121.3919720597500     6.77     8.79          2      0.00281   91529.171150   33329.171150
  264   264    1003681  33868.208055  58121.3919931487870     6.35     8.49          2      0.00036   91530.993300   33330.993300
  265   265    1003959  33877.588898  58121.3921017233540     6.33    11.50          3      0.00083   91540.374434   33340.374435
  266   266    1004084  33881.807007  58121.3921505440640    28.42    34.92          3      0.00411   91544.592674   33344.592675
  267   267    1004112  33882.751897  58121.3921614802940    22.62    37.20          3      0.00586   91545.537595   33345.537595
  268   268    1004289  33888.724171  58121.3922306038270     6.08     6.08          1     -0.00631   91551.510054   33351.510055
  269   269    1004520  33896.519229  58121.3923208244100    28.50    41.97          4     -0.00044   91559.305354   33359.305355
  270   270    1004643  33900.669610  58121.3923688612220     5.97     8.75          2     -0.00428   91603.455865   33363.455865
  271   271    1004723  33903.369141  58121.3924001057920     8.51     9.70          2     -0.00392   91606.155480   33366.155480
  272   272    1004737  33903.841706  58121.3924055752960    14.63    31.01          3      0.00050   91606.628060   33366.628060
  273   273    1004772  33905.022849  58121.3924192459390    41.01    48.78          2      0.00358   91607.809240   33367.809240
  274   274    1004855  33907.823437  58121.3924516601470    12.75    15.25          2     -0.00122   91610.609915   33370.609915
  275   275    1004873  33908.430903  58121.3924586910080    33.65    41.25          3      0.00097   91611.217400   33371.217400
  276   276    1004962  33911.434219  58121.3924934516100     5.71     5.71          1      0.00400   91614.220809   33374.220810
  277   277    1005106  33916.293083  58121.3925496884610     8.65    16.81          4     -0.00400   91619.079825   33379.079825
  278   278    1005227  33920.376216  58121.3925969469440     8.00    14.32          3     -0.00072   91623.163085   33383.163085
  279   279    1005276  33922.029800  58121.3926160856450    31.48    40.52          3      0.00308   91624.816720   33384.816720
  280   280    1005377  33925.437774  58121.3926555297920    15.41    17.81          3     -0.00189   91628.224800   33388.224800
  281   281    1005381  33925.572784  58121.3926570924030    15.41    18.73          2     -0.00086   91628.359815   33388.359815
  282   282    1005432  33927.293661  58121.3926770099580    17.14    21.78          3     -0.00283   91630.080744   33390.080745
  283   283    1005453  33928.002399  58121.3926852129540     8.77    11.43          2      0.00056   91630.789505   33390.789505
  284   284    1005538  33930.870594  58121.3927184096510     6.64    10.04          2     -0.00072   91633.657789   33393.657790
  285   285    1005552  33931.342940  58121.3927238766210     7.45    11.15          3     -0.00281   91634.130149   33394.130150
  286   286    1005587  33932.523913  58121.3927375452930    10.90    13.60          2     -0.00478   91635.311159   33395.311160
  287   287    1005848  33941.331049  58121.3928394797310     6.05     7.74          2     -0.00608   91644.118569   33404.118570
  288   288    1005955  33944.941866  58121.3928812715900     9.55    10.12          2      0.00019   91647.729500   33407.729500
  289   289    1005959  33945.076577  58121.3928828307580    13.28    17.83          3     -0.00767   91647.864215   33407.864215
  290   290    1006038  33947.742439  58121.3929136856450    11.20    12.66          2     -0.00508   91650.530160   33410.530160
  291   291    1006043  33947.911474  58121.3929156420610    14.22    19.89          3      0.00425   91650.699200   33410.699200
  292   292    1006184  33952.669181  58121.3929707081090     9.82    18.39          3     -0.00153   91655.457054   33415.457055
  293   293    1006319  33957.224759  58121.3930234347140    81.15    99.08          5      0.00264   91700.012775   33420.012775
  294   294    1006406  33960.160323  58121.3930574111490     5.52     5.98          2     -0.00217   91702.948429   33422.948430
  295   295    1006697  33969.979932  58121.3931710640260   120.12   149.65          4      0.00108   91712.768344   33432.768345
  296   296    1006710  33970.418513  58121.3931761401980     5.99     7.22          2     -0.00158   91713.206939   33433.206940
  297   297    1006712  33970.485956  58121.3931769207810    16.23    48.43          5     -0.00292   91713.274384   33433.274385
  298   298    1006745  33971.599537  58121.3931898094460    16.79    19.04          2     -0.00208   91714.387999   33434.388000
  299   299    1006749  33971.734717  58121.3931913740420     5.64    13.66          4      0.00400   91714.523184   33434.523185
  300   300    1006819  33974.096619  58121.3932187108610     7.23    11.14          2     -0.00125   91716.885159   33436.885160
  301   301    1006899  33976.796200  58121.3932499560190    15.08    17.28          2      0.00058   91719.584824   33439.584825
  302   302    1007362  33992.419693  58121.3934307834880    18.35    22.56          2      0.00147   91735.208805   33455.208805
  303   303    1007446  33995.254065  58121.3934635887100     7.77    14.84          4     -0.00217   91738.043265   33458.043265
  304   304    1007496  33996.941208  58121.3934831158270    20.23    29.01          4     -0.00386   91739.730459   33459.730460
  305   305    1007586  33999.978333  58121.3935182677500     8.01     9.88          2      0.00108   91742.767679   33462.767680
  306   306    1007728  34004.769969  58121.3935737264900    10.07    11.90          2      0.00081   91747.559464   33467.559465
  307   307    1007827  34008.110605  58121.3936123912700    12.20    44.83          7      0.00025   91750.900204   33470.900205
  308   308    1007941  34011.957390  58121.3936569142400    15.20    15.79          2     -0.00058   91754.747109   33474.747110
  309   309    1008060  34015.972985  58121.3937033910270     9.36    14.80          3      0.00122   91758.762829   33478.762830
  310   310    1008066  34016.175274  58121.3937057323390    17.32    18.21          2     -0.00397   91758.965125   33478.965125
  311   311    1008153  34019.110973  58121.3937397103360     7.91    15.75          4     -0.00481   91801.900914   33481.900915
  312   312    1008190  34020.359674  58121.3937541628930     8.53     8.53          1      0.00033   91803.149655   33483.149655
  313   313    1008389  34027.074880  58121.3938318851840     8.34    15.48          4      0.00489   91809.865069   33489.865070
  314   314    1008533  34031.933868  58121.3938881234690     5.94     8.16          2      0.00058   91814.724210   33494.724210
  315   315    1008874  34043.440585  58121.3940213030660    11.25    16.12          3      0.00114   91826.231285   33506.231285
  316   316    1008883  34043.744236  58121.3940248175490     9.11    25.21          5     -0.00019   91826.534944   33506.534945
  317   317    1009176  34053.631308  58121.3941392512510     7.05    16.46          4      0.00231   91836.422324   33516.422325
  318   318    1009249  34056.094461  58121.3941677599620     6.32    11.88          4     -0.00236   91838.885555   33518.885555
  319   319    1009322  34058.557859  58121.3941962715140    27.09    30.06          2      0.00025   91841.349029   33521.349030
  320   320    1009400  34061.189892  58121.3942267348610     8.58    16.18          4      0.00031   91843.981144   33523.981145
  321   321    1009410  34061.527292  58121.3942306399490    15.57    20.38          3     -0.00089   91844.318554   33524.318555
  322   322    1009497  34064.463020  58121.3942646182780     9.94    11.01          2     -0.00081   91847.254374   33527.254375
  323   323    1009605  34068.107507  58121.3943067998460     6.34     6.72          2      0.00322   91850.898974   33530.898975
  324   324    1009667  34070.199592  58121.3943310137980    15.87    18.95          2      0.00197   91852.991125   33532.991125
  325   325    1009698  34071.245639  58121.3943431208190     7.43    12.73          3      0.00150   91854.037205   33534.037205
  326   326    1009709  34071.616858  58121.3943474173310     7.01     7.60          2      0.00253   91854.408434   33534.408435
  327   327    1009905  34078.230602  58121.3944239652990     6.13     6.13          1      0.00025   91901.022384   33541.022385
  328   328    1009981  34080.795037  58121.3944536462590     8.05     8.05          1     -0.00294   91903.586900   33543.586900
  329   329    1010031  34082.482379  58121.3944731756800    15.67    35.14          4      0.00131   91905.274295   33545.274295
  330   330    1010080  34084.135848  58121.3944923130500     7.01     7.01          1      0.00172   91906.927815   33546.927815
  331   331    1010125  34085.654366  58121.3945098884990    27.30    35.15          2      0.00286   91908.446380   33548.446380
  332   332    1010172  34087.240196  58121.3945282430080    53.03    75.46          5     -0.00119   91910.032259   33550.032260
  333   333    1010180  34087.510013  58121.3945313658880     5.63    15.92          5     -0.00519   91910.302085   33550.302085
  334   334    1010189  34087.813953  58121.3945348837120     5.64     7.92          2      0.00206   91910.606034   33550.606035
  335   335    1010238  34089.467382  58121.3945540206210     7.27    17.26          4      0.00125   91912.259514   33552.259515
  336   336    1010286  34091.087152  58121.3945727679620    12.01    15.36          2      0.00297   91913.879334   33553.879335
  337   337    1010620  34102.357311  58121.3947032096130    19.49    22.11          2     -0.00683   91925.149844   33565.149845
  338   338    1010633  34102.796037  58121.3947082874620     7.03     9.40          2     -0.00522   91925.588584   33565.588585
  339   339    1010646  34103.234963  58121.3947133676290    14.45    15.54          2      0.00233   91926.027524   33566.027525
  340   340    1010796  34108.296481  58121.3947719500160     5.59     9.97          3     -0.00006   91931.089200   33571.089200
  341   341    1010801  34108.465305  58121.3947739040000    49.23    67.32          4      0.00306   91931.258029   33571.258030
  342   342    1010838  34109.713547  58121.3947883512320     5.52     6.68          2     -0.00542   91932.506309   33572.506310
