yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 312 11 08  58430     33.7551884748710   4.200554E-013     29.6250752901128        -368659.58396      18.2360         0.00 
nGRPmax
   1756
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
  254   254    1552000  52388.087854  58430.6063436094210     7.97     7.97          1      0.00083  142527.032095   51927.032095
  255   255    1552137  52392.712264  58430.6063971326850     7.85     7.85          1     -0.00075  142531.656219   51931.656220
  256   256    1552152  52393.218635  58430.6064029934590     8.15    10.85          2      0.00053  142532.162559   51932.162560
  257   257    1552491  52404.661696  58430.6065354363010     6.60     6.60          1      0.00183  142543.604915   51943.604915
  258   258    1553293  52431.733341  58430.6068487655170     7.64     8.83          2      0.00083  142610.674890   51970.674890
  259   259    1554225  52463.193247  58430.6072128848000     5.14     5.16          2      0.00231  142642.132855   52002.132855
  260   260    1554529  52473.454870  58430.6073316535940     7.09     8.50          2      0.00344  142652.393844   52012.393845
  261   261    1554697  52479.125569  58430.6073972866820     5.49     7.47          2     -0.00175  142658.064194   52018.064195
  262   262    1555185  52495.598265  58430.6075879428860    11.23    11.23          1      0.00281  142714.535875   52034.535875
  263   263    1555767  52515.243727  58430.6078153209220     5.98     5.98          1      0.00069  142734.180124   52054.180125
  264   264    1555877  52518.956561  58430.6078582935300     5.46    10.69          3     -0.00639  142737.892729   52057.892730
  265   265    1556025  52523.952524  58430.6079161171710   127.41   150.21          4     -0.00069  142742.888384   52062.888385
  266   266    1556249  52531.513586  58430.6080036294660     5.34     8.69          2     -0.00383  142750.448980   52070.448980
  267   267    1556642  52544.779414  58430.6081571691520     5.69     7.86          2     -0.00292  142803.713989   52083.713990
  268   268    1557015  52557.370146  58430.6083028952060     6.38     7.16          2     -0.00181  142816.303944   52096.303945
  269   269    1557108  52560.509379  58430.6083392289280     5.23     5.85          2     -0.00183  142819.442985   52099.442985
  270   270    1557371  52569.387142  58430.6084419808130     9.39    14.81          3      0.00239  142828.320200   52108.320200
  271   271    1557889  52586.872215  58430.6086443543420     9.74     9.78          2     -0.00133  142845.804194   52125.804195
  272   272    1558318  52601.353333  58430.6088119598720     5.98     5.98          1      0.00258  142900.284420   52140.284420
  273   273    1558445  52605.640063  58430.6088615747970    27.36    28.16          2     -0.00281  142904.570885   52144.570885
  274   274    1558646  52612.424871  58430.6089401026820     6.39     6.39          1     -0.00247  142911.355275   52151.355275
  275   275    1559044  52625.859580  58430.6090955969920    19.18    20.34          2      0.00153  142924.789154   52164.789155
  276   276    1559166  52629.977624  58430.6091432595330     7.49    12.42          3     -0.00119  142928.906945   52168.906945
  277   277    1559354  52636.323730  58430.6092167098370     5.92     5.92          1      0.00256  142935.252659   52175.252660
  278   278    1649020  55663.018424  58430.6442478984190     8.24     8.24          1      0.00031  152001.761089   55201.761090
  279   279    1649380  55675.170360  58430.6443885458300     5.60     7.83          2      0.00208  152013.912279   55213.912280
  280   280    1649418  55676.452884  58430.6444033898620     8.29     8.29          1     -0.00308  152015.194725   55215.194725
  281   281    1649422  55676.588042  58430.6444049541890    17.66    20.32          2      0.00100  152015.329875   55215.329875
  282   282    1649517  55679.794814  58430.6444420696060     7.96    16.23          4      0.00178  152018.536449   55218.536450
  283   283    1649579  55681.887492  58430.6444662904190     5.62     5.62          1     -0.00250  152020.629000   55220.629000
  284   284    1649698  55685.904414  58430.6445127825660    25.26    28.77          3     -0.00097  152024.645674   55224.645675
  285   285    1649974  55695.220851  58430.6446206116990    54.19    76.30          3     -0.00103  152033.961539   55233.961540
  286   286    1650560  55715.001386  58430.6448495530750     5.94     8.00          2     -0.00158  152053.740859   55253.740860
  287   287    1650564  55715.136494  58430.6448511168260     6.06     6.06          1      0.00100  152053.875959   55253.875960
  288   288    1650868  55725.398134  58430.6449698858110     5.35     8.76          2      0.00264  152104.136969   55264.136970
  289   289    1651152  55734.984497  58430.6450808390910    23.70    23.70          1     -0.00081  152113.722744   55273.722745
  290   290    1651181  55735.963318  58430.6450921680260    75.22    82.61          2     -0.00322  152114.701504   55274.701505
  291   291    1651185  55736.098291  58430.6450937302270    28.24    43.54          4     -0.00461  152114.836470   55274.836470
  292   292    1651326  55740.857973  58430.6451488191360    15.27    19.36          2      0.00122  152119.595860   55279.595860
  293   293    1651352  55741.735592  58430.6451589767550     5.02     5.02          1      0.00072  152120.473424   55280.473425
  294   294    1652330  55774.748074  58430.6455410656770    10.50    12.86          2     -0.00269  152153.483879   55313.483880
  295   295    1652555  55782.343130  58430.6456289714180     5.07     6.10          2      0.00128  152201.078470   55321.078470
  296   296    1652795  55790.444062  58430.6457227321980     6.09     9.16          3     -0.00817  152209.178905   55329.178905
  297   297    1652812  55791.018163  58430.6457293768830     9.47    17.91          4     -0.00042  152209.752970   55329.752970
  298   298    1652986  55796.891478  58430.6457973550720    10.47    14.73          2     -0.00311  152215.625925   55335.625925
  299   299    1653355  55809.347348  58430.6459415202300     9.16     9.94          2      0.00269  152228.081030   55348.081030
  300   300    1653777  55823.592002  58430.6461063889150    12.78    19.48          4      0.00136  152242.324809   55362.324810
  301   301    1653786  55823.895786  58430.6461099049340     5.19    14.77          4      0.00097  152242.628575   55362.628575
  302   302    1654030  55832.131987  58430.6462052313340     7.62    10.44          3     -0.00114  152250.864269   55370.864270
  303   303    1654068  55833.414720  58430.6462200777730     8.86    10.48          2     -0.00006  152252.146925   55372.146925
  304   304    1655008  55865.144743  58430.6465873234180     8.14     8.14          1      0.00358  152323.875000   55403.875000
  305   305    1655606  55885.330237  58430.6468209518210     9.38     9.38          1     -0.00003  152344.059255   55424.059255
  306   306    1655638  55886.410389  58430.6468334535810    12.50    14.19          2     -0.00050  152345.139340   55425.139340
  307   307    1655906  55895.456879  58430.6469381583230     6.85     9.73          2      0.00228  152354.185275   55434.185275
  308   308    1655953  55897.043381  58430.6469565206140    13.09    13.09          1      0.00250  152355.771679   55435.771680
  309   309    1656635  55920.064354  58430.6472229670660     5.85     6.68          2      0.00008  152418.791239   55458.791240
  310   310    1656759  55924.249946  58430.6472714114180    39.60    45.13          3     -0.00153  152422.976575   55462.976575
  311   311    1657404  55946.021853  58430.6475234010750     5.06     5.06          1     -0.00761  152444.747145   55484.747145
  312   312    1657545  55950.781570  58430.6475784903940     7.89    22.94          4     -0.00075  152449.506569   55489.506570
  313   313    1658666  55988.621062  58430.6480164474750    47.03    50.91          2     -0.00369  152527.343739   55527.343740
  314   314    1658750  55991.456531  58430.6480492654080    14.38    17.15          2     -0.00278  152530.179035   55530.179035
  315   315    1658981  55999.253995  58430.6481395138300     8.97    11.09          2     -0.00250  152537.976020   55537.976020
  316   316    1659009  56000.199198  58430.6481504536830     6.38     8.85          2     -0.00081  152538.921164   55538.921165
  317   317    1659417  56013.971348  58430.6483098535680    22.11    39.70          5     -0.00011  152552.692470   55552.692470
  318   318    1659632  56021.228508  58430.6483938484740    12.69    14.69          2     -0.00633  152559.949184   55559.949185
  319   319    1659796  56026.764508  58430.6484579225470     5.82     8.22          2     -0.00203  152605.484844   55565.484845
  320   320    1659838  56028.182215  58430.6484743312000     5.05     5.13          2     -0.00239  152606.902464   55566.902465
  321   321    1660040  56035.000939  58430.6485532516100     5.28     5.28          1      0.00267  152613.720769   55573.720770
  322   322    1660080  56036.351357  58430.6485688814460     5.27     5.27          1      0.00886  152615.071105   55575.071105
  323   323    1660198  56040.334066  58430.6486149776130     6.38    10.75          3     -0.00314  152619.053569   55579.053570
  324   324    1660551  56052.249647  58430.6487528894340     8.44    15.68          4     -0.00339  152630.968419   55590.968420
  325   325    1660812  56061.060053  58430.6488548617220     6.19     9.50          3      0.00536  152639.778285   55599.778285
  326   326    1661104  56070.916353  58430.6489689392640     5.82     8.19          2     -0.00122  152649.633979   55609.633980
  327   327    1661391  56080.604092  58430.6490810658820     7.22     8.25          2     -0.00142  152659.321125   55619.321125
  328   328    1661497  56084.182307  58430.6491224804100     5.17     5.47          2      0.00339  152702.899120   55622.899120
  329   329    1662149  56106.190432  58430.6493772040830    10.41    14.24          3     -0.00469  152724.905895   55644.905895
  330   330    1662171  56106.933358  58430.6493858027520    10.23    12.43          2      0.00453  152725.648775   55645.648775
  331   331    1662325  56112.131522  58430.6494459666820    24.88    35.69          4      0.00042  152730.846619   55650.846620
  332   332    1662588  56121.009147  58430.6495487169790    29.30    32.20          2      0.00053  152739.723700   55659.723700
  333   333    1662608  56121.684328  58430.6495565315710     5.02     5.62          2      0.00281  152740.398840   55660.398840
  334   334    1662772  56127.219933  58430.6496206010750     5.08     5.20          2     -0.00458  152745.934105   55665.934105
  335   335    1662891  56131.236989  58430.6496670947840     6.21     6.21          1      0.00092  152749.950915   55669.950915
  336   336    1663488  56151.388826  58430.6499003336320     9.83    12.65          3      0.00017  152810.101515   55690.101515
  337   337    1663969  56167.625097  58430.6500882534400    73.31    78.94          3      0.00061  152826.336790   55706.336790
  338   338    1664323  56179.574435  58430.6502265559550     5.41     7.28          2      0.00039  152838.285394   55718.285395
  339   339    1664746  56193.852786  58430.6503918146560    15.12    16.40          2     -0.00267  152852.562870   55732.562870
  340   340    1665173  56208.266476  58430.6505586397700    10.16    19.71          3      0.00367  152906.975675   55746.975675
  341   341    1665263  56211.304307  58430.6505937998460    22.35    24.65          2     -0.00042  152910.013319   55750.013320
  342   342    1665382  56215.321308  58430.6506402929150    12.46    20.57          4      0.00347  152914.030075   55754.030075
