yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2017 221 08 09  57974     33.7386455638600   4.196976E-013     29.6396012136058        -368706.86500       5.4986         0.00 
nGRPmax
   7372
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
 2082  2082    2014795  67976.488734  57974.7867649159040     6.21    16.21          4      0.00314  185648.671854   68208.671855
 2083  2083    2014891  67979.727517  57974.7868024018180     6.60     8.42          2     -0.00053  185651.910380   68211.910380
 2084  2084    2014976  67982.595191  57974.7868355924860     9.94    12.00          2     -0.00406  185654.777824   68214.777825
 2085  2085    2015273  67992.615786  57974.7869515715970    17.70    34.51          5      0.00231  185704.797619   68224.797620
 2086  2086    2015434  67998.047785  57974.7870144419580    19.23    34.58          4      0.00428  185710.229185   68230.229185
 2087  2087    2015653  68005.436510  57974.7870999596030    12.34    16.07          2      0.00311  185717.617320   68237.617320
 2088  2088    2015910  68014.107348  57974.7872003165310    27.32    39.83          3      0.00289  185726.287465   68246.287465
 2089  2089    2015919  68014.410897  57974.7872038298240    10.91    12.73          2      0.00014  185726.590989   68246.590990
 2090  2090    2015964  68015.929183  57974.7872214025730     5.99    10.22          2      0.00133  185728.109154   68248.109155
 2091  2091    2015998  68017.076310  57974.7872346795140     9.07    10.35          2      0.00183  185729.256190   68249.256190
 2092  2092    2016259  68025.882038  57974.7873365976580     8.26    20.29          5     -0.00028  185738.061214   68258.061215
 2093  2093    2016313  68027.703933  57974.7873576844030     8.29    22.07          4     -0.00006  185739.882964   68259.882965
 2094  2094    2016363  68029.390793  57974.7873772082560     6.26     6.82          2     -0.00208  185741.569690   68261.569690
 2095  2095    2016488  68033.607960  57974.7874260180480    11.77    13.91          2     -0.00706  185745.786519   68265.786520
 2096  2096    2017105  68054.424792  57974.7876669536130    21.13    22.07          2     -0.00497  185806.601689   68286.601690
 2097  2097    2017146  68055.808247  57974.7876829658240    17.08    34.32          5     -0.00011  185807.985035   68287.985035
 2098  2098    2017627  68072.036328  57974.7878707908350     7.55     7.55          1     -0.00650  185824.211819   68304.211820
 2099  2099    2018249  68093.022064  57974.7881136812930     6.57     9.94          2      0.00181  185845.195879   68325.195880
 2100  2100    2018274  68093.865426  57974.7881234424320     6.35    10.23          3     -0.00144  185846.039174   68326.039175
 2101  2101    2018491  68101.186661  57974.7882081789440     7.19    12.01          3     -0.00317  185853.359825   68333.359825
 2102  2102    2018639  68106.179880  57974.7882659708290     6.03    11.88          3     -0.00628  185858.352645   68338.352645
 2103  2103    2018857  68113.535262  57974.7883511025660     6.71    15.17          4      0.00431  185905.707439   68345.707440
 2104  2104    2019181  68124.466535  57974.7884776219390    12.67    13.29          2      0.00258  185916.637839   68356.637840
 2105  2105    2019313  68128.919990  57974.7885291665540    11.94    13.92          2      0.00114  185921.090939   68361.090940
 2106  2106    2019571  68137.624576  57974.7886299140740     8.84    15.66          3      0.00133  185929.794829   68369.794830
 2107  2107    2019688  68141.571926  57974.7886756009980     5.71     7.75          2     -0.00103  185933.741865   68373.741865
 2108  2108    2019692  68141.706681  57974.7886771606530     5.82     8.24          2     -0.00678  185933.876610   68373.876610
 2109  2109    2019771  68144.372304  57974.7887080127740     6.56    13.96          4      0.00117  185936.542019   68376.542020
 2110  2110    2020061  68154.156571  57974.7888212566140     7.02     9.20          2      0.00250  185946.325505   68386.325505
 2111  2111    2020236  68160.060812  57974.7888895927300     8.61    10.94          2      0.00172  185952.229275   68392.229275
 2112  2112    2020321  68162.928451  57974.7889227829890     7.55    11.40          3     -0.00267  185955.096684   68395.096685
 2113  2113    2020341  68163.603390  57974.7889305947900    17.07    31.09          3      0.00239  185955.771569   68395.771570
 2114  2114    2020429  68166.572332  57974.7889649575420     9.07    15.12          4      0.00042  185958.740275   68398.740275
 2115  2115    2020567  68171.228094  57974.7890188436740     5.86     8.14          2     -0.00478  190003.395665   68403.395665
 2116  2116    2020583  68171.767997  57974.7890250925570     8.18    10.52          2     -0.00228  190003.935524   68403.935525
 2117  2117    2020691  68175.411653  57974.7890672644990    16.26    18.91          2     -0.00569  190007.578890   68407.578890
 2118  2118    2020761  68177.773616  57974.7890946020350    10.95    16.95          4      0.00172  190009.940665   68409.940665
 2119  2119    2020840  68180.438929  57974.7891254505730    10.95    18.22          3      0.00047  190012.605765   68412.605765
 2120  2120    2021134  68190.357926  57974.7892402537730    30.54    33.72          2     -0.00450  190022.523969   68422.523970
 2121  2121    2021137  68190.459214  57974.7892414260860     9.42    15.07          3     -0.00236  190022.625249   68422.625250
 2122  2122    2021138  68190.492867  57974.7892418155900     7.36     8.95          2     -0.00492  190022.658899   68422.658900
 2123  2123    2021155  68191.066718  57974.7892484573820    11.03    14.46          2      0.00361  190023.232705   68423.232705
 2124  2124    2021629  68207.058635  57974.7894335490180     5.58     6.84          2     -0.00275  190039.223345   68439.223345
 2125  2125    2021688  68209.049334  57974.7894565895170     9.02    11.12          2      0.00072  190041.213885   68441.213885
 2126  2126    2021703  68209.555419  57974.7894624469760    10.67    14.25          3      0.00106  190041.719930   68441.719930
 2127  2127    2021713  68209.892746  57974.7894663512320    10.74    21.74          5     -0.00072  190042.057230   68442.057230
 2128  2128    2021785  68212.321955  57974.7894944670720     7.17     7.17          1     -0.00017  190044.486244   68444.486245
 2129  2129    2021960  68218.226376  57974.7895628052740    26.35    48.82          5      0.00439  190050.390194   68450.390195
 2130  2130    2022532  68237.524767  57974.7897861662850     7.85    18.91          4      0.00053  190109.687044   68469.687045
 2131  2131    2022549  68238.098143  57974.7897928025730     5.61     7.72          2     -0.00486  190110.260374   68470.260375
 2132  2132    2022643  68241.269866  57974.7898295123330    15.86    20.40          3      0.00367  190113.431844   68473.431845
 2133  2133    2022897  68249.839431  57974.7899286971140    11.23    19.97          3      0.00192  190122.000725   68482.000725
 2134  2134    2022922  68250.682903  57974.7899384595200    32.28    36.21          2      0.00225  190122.844129   68482.844130
 2135  2135    2023029  68254.293021  57974.7899802433020     7.03     9.26          2      0.00461  190126.453959   68486.453960
 2136  2136    2023152  68258.442713  57974.7900282721410     5.55     7.79          2     -0.00031  190130.603319   68490.603320
 2137  2137    2023159  68258.678701  57974.7900310034820     5.83     8.49          2     -0.00569  190130.839290   68490.839290
 2138  2138    2023163  68258.813962  57974.7900325690110    10.20    13.17          2      0.00339  190130.974539   68490.974540
 2139  2139    2023380  68266.135242  57974.7901173060350     6.02    10.00          2      0.00286  190138.295234   68498.295235
 2140  2140    2023382  68266.202592  57974.7901180855550    25.78    47.65          5     -0.00075  190138.362580   68498.362580
 2141  2141    2023416  68267.349734  57974.7901313626620    10.00    15.39          3      0.00003  190139.509630   68499.509630
 2142  2142    2023551  68271.904432  57974.7901840790780     5.51    11.25          4     -0.00078  190144.063964   68504.063965
 2143  2143    2023696  68276.796463  57974.7902406998020    20.69    30.15          4     -0.00308  190148.955604   68508.955605
 2144  2144    2023762  68279.023351  57974.7902664739710     8.22    11.48          3      0.00094  190151.182314   68511.182315
 2145  2145    2023765  68279.124704  57974.7902676470400     5.63     8.32          2      0.00517  190151.283660   68511.283660
 2146  2146    2023805  68280.474087  57974.7902832648960    16.56    19.25          2      0.00014  190152.632935   68512.632935
 2147  2147    2023835  68281.486248  57974.7902949797250     9.00    11.58          2      0.00014  190153.645015   68513.645015
 2148  2148    2023958  68285.636094  57974.7903430103420    14.92    22.69          3      0.00000  190157.794529   68517.794530
 2149  2149    2024105  68290.595675  57974.7904004129020     7.16    15.77          4     -0.00028  190202.753714   68522.753715
 2150  2150    2024108  68290.696868  57974.7904015841150     6.43    10.98          3     -0.00081  190202.854900   68522.854900
 2151  2151    2024113  68290.865596  57974.7904035369980     6.00    12.17          3      0.00008  190203.023614   68523.023615
 2152  2152    2024390  68300.211053  57974.7905117020030     7.52    15.43          4     -0.00456  190212.368325   68532.368325
 2153  2153    2024711  68311.041217  57974.7906370511230     9.09    11.71          2     -0.00308  190223.197625   68543.197625
 2154  2154    2025005  68320.960404  57974.7907518565250     8.52    17.33          4     -0.00242  190233.116020   68553.116020
 2155  2155    2025066  68323.018479  57974.7907756768380    10.27    17.70          3     -0.00197  190235.173930   68555.173930
 2156  2156    2025120  68324.840324  57974.7907967630080     7.08     9.28          2     -0.00325  190236.995630   68556.995630
 2157  2157    2025378  68333.544984  57974.7908975113860     5.56     5.56          1     -0.00097  190245.699594   68565.699595
 2158  2158    2025549  68339.314510  57974.7909642883070     8.52    10.14          2      0.00550  190251.468659   68571.468660
 2159  2159    2025595  68340.866339  57974.7909822492930     6.30     8.33          2      0.00089  190253.020365   68573.020365
 2160  2160    2025826  68348.660056  57974.7910724543490     7.92    19.85          5      0.00353  190300.813460   68580.813460
 2161  2161    2025845  68349.300962  57974.7910798722430    29.98    52.32          4     -0.00044  190301.454314   68581.454315
 2162  2162    2025876  68350.347031  57974.7910919795200     9.51    14.92          3      0.00472  190302.500299   68582.500300
 2163  2163    2025878  68350.414456  57974.7910927599100    10.58    30.57          5      0.00319  190302.567720   68582.567720
 2164  2164    2025900  68351.156535  57974.7911013487870     6.31     6.84          2     -0.00189  190303.309739   68583.309740
 2165  2165    2025950  68352.843615  57974.7911208751740     7.05    12.03          3      0.00228  190304.996685   68584.996685
 2166  2166    2026012  68354.935207  57974.7911450834180     5.90     7.91          2     -0.00367  190307.088109   68587.088110
 2167  2167    2026318  68365.259306  57974.7912645752960    18.33    20.47          3     -0.00192  190317.411384   68597.411385
