yyyy doy mn dd    MJD                 P0ms           Pdot0                  nu0            nudot0_15       tJPLms        SNthr 
2018 313 11 09  58431     33.7552247881230   4.200554E-013     29.6250434199999        -368658.79077      13.8631         5.00 
nGRPmax
   1390
 nGRP  nORG  NSEQpulse        TDBsec                  MJD   peakSN    sumSN  Nsubpulse        phase       UThhmmss          UTsec
  348   348    1604778  54169.674341  58431.6269638233980     6.28     6.28          1      0.00308  145503.304320   53703.304320
  349   349    1604890  54173.454723  58431.6270075778180    10.46    19.05          4     -0.00328  145507.084475   53707.084475
  350   350    1609414  54326.163575  58431.6287750413700     5.39     5.39          1      0.00006  145739.784144   53859.784145
  351   351    1609551  54330.787963  58431.6288285643900     5.50     5.50          1     -0.00236  145744.408255   53864.408255
  352   352    1609666  54334.669787  58431.6288734929020     7.20     9.47          2     -0.00325  145748.289844   53868.289845
  353   353    1609906  54342.770929  58431.6289672561280     7.51     7.54          2     -0.00644  145756.390500   53876.390500
  354   354    1609947  54344.155027  58431.6289832757760     9.40     9.40          1     -0.00278  145757.774514   53877.774515
  355   355    1610035  54347.125721  58431.6290176588030     6.67     8.43          2      0.00436  145800.745029   53880.745030
  356   356    1610527  54363.733144  58431.6292098743550     5.31     7.44          2     -0.00061  145817.351455   53897.351455
  357   357    1610641  54367.581195  58431.6292544119810    50.73    63.60          2     -0.00200  145821.199274   53901.199275
  358   358    1610760  54371.598177  58431.6293009048190     6.56    10.53          2      0.00119  145825.216014   53905.216015
  359   359    1610972  54378.754377  58431.6293837312130     5.01     5.01          1      0.00378  145832.371785   53912.371785
  360   360    1611018  54380.306885  58431.6294017000580     7.60    14.89          4     -0.00283  145833.924200   53913.924200
  361   361    1611033  54380.813336  58431.6294075617660     5.43     5.43          1      0.00075  145834.430619   53914.430620
  362   362    1611098  54383.007193  58431.6294329536260     7.71    10.54          2     -0.00644  145836.624344   53916.624345
  363   363    1611298  54389.758424  58431.6295110928640    11.81    13.82          3     -0.00081  145843.375169   53923.375170
  364   364    1611653  54401.741549  58431.6296497864450     8.92    11.72          2     -0.00072  145855.357575   53935.357575
  365   365    1611827  54407.614922  58431.6297177652990     6.39    13.26          3     -0.00189  145901.230595   53941.230595
  366   366    1612055  54415.311255  58431.6298068432260     7.44     9.70          2      0.00214  145908.926464   53948.926465
  367   367    1612075  54415.986340  58431.6298146567170    13.49    29.49          5      0.00183  145909.601510   53949.601510
  368   368    1612681  54436.441890  58431.6300514107650    17.91    23.29          3     -0.00203  145930.055829   53970.055830
  369   369    1613051  54448.931316  58431.6301959643010     5.23     6.68          2     -0.00278  145942.544504   53982.544505
  370   370    1613229  54454.939827  58431.6302655072640    16.97    20.48          2     -0.00050  145948.552654   53988.552655
  371   371    1614352  54492.847016  58431.6307042478720    12.36    17.66          3      0.00086  150026.457564   54026.457565
  372   372    1614429  54495.446077  58431.6307343295870   205.69   215.88          2     -0.00161  150029.056470   54029.056470
  373   373    1614559  54499.834330  58431.6307851195650     7.96     9.96          2      0.00050  150033.444459   54033.444460
  374   374    1614673  54503.682192  58431.6308296550020     5.43     5.43          1     -0.00653  150037.292090   54037.292090
  375   375    1616255  54557.083256  58431.6314477228670     5.56    14.22          4      0.00100  150130.689944   54090.689945
  376   376    1616357  54560.526248  58431.6314875723140    78.64    81.25          2      0.00000  150134.132729   54094.132730
  377   377    1617384  54595.192842  58431.6318888060420     5.26    10.01          3     -0.00136  150208.797239   54128.797240
  378   378    1617829  54610.214105  58431.6320626632580     6.75     6.95          2      0.00389  150223.817600   54143.817600
  379   379    1618358  54628.070513  58431.6322693346430     5.49     7.07          2      0.00011  150241.672935   54161.672935
  380   380    1618683  54639.041042  58431.6323963083520     9.17    15.10          3      0.00231  150252.642805   54172.642805
  381   381    1618716  54640.154989  58431.6324092012540     7.82    10.30          2      0.00300  150253.756685   54173.756685
  382   382    1618866  54645.218068  58431.6324678017150    11.42    11.42          1     -0.00289  150258.819459   54178.819460
  383   383    1619169  54655.446093  58431.6325861816320     5.70     6.00          2      0.00258  150309.046869   54189.046870
  384   384    1620343  54695.074169  58431.6330448399100     5.16     9.17          4     -0.01500  150348.672565   54228.672565
  385   385    1620546  54701.926836  58431.6331241531900     8.38     8.38          1     -0.00431  150355.524819   54235.524820
  386   386    1620584  54703.209743  58431.6331390016510    12.42    14.93          2      0.00183  150356.807650   54236.807650
  387   387    1620977  54716.475435  58431.6332925397630    12.63    12.63          1     -0.00200  150410.072545   54250.072545
  388   388    1621255  54725.859549  58431.6334011521920     5.68    13.13          4      0.00258  150419.456095   54259.456095
  389   389    1621302  54727.445839  58431.6334195120260    13.54    20.22          4     -0.00325  150421.042289   54261.042290
  390   390    1621847  54745.842525  58431.6336324366340     7.16     7.16          1     -0.00103  150439.437870   54279.437870
  391   391    1622868  54780.306590  58431.6340313262720     9.45    12.57          3     -0.00256  150513.899864   54313.899865
  392   392    1622889  54781.015478  58431.6340395309950    17.55    32.17          5     -0.00144  150514.608710   54314.608710
  393   393    1622964  54783.547175  58431.6340688330500     9.84    13.33          3     -0.00014  150517.140254   54317.140255
  394   394    1622999  54784.728586  58431.6340825067780     5.34    11.83          4     -0.00083  150518.321595   54318.321595
  395   395    1623009  54785.066251  58431.6340864149380    12.24    14.30          2      0.00281  150518.659240   54318.659240
  396   396    1623075  54787.294035  58431.6341121994750    15.55    19.74          3      0.00094  150520.886890   54320.886890
  397   397    1623946  54816.694862  58431.6344524868220     6.71    11.27          3      0.00111  150550.285949   54350.285950
  398   398    1623996  54818.382723  58431.6344720222590     5.15     7.33          2      0.00406  150551.973709   54351.973710
  399   399    1624092  54821.623063  58431.6345095261950     9.01    12.65          2     -0.00108  150555.213855   54355.213855
  400   400    1624497  54835.293989  58431.6346677544960     6.27    11.59          3      0.00069  150608.883959   54368.883960
  401   401    1624507  54835.631434  58431.6346716601220     9.38    12.68          3     -0.00275  150609.221384   54369.221385
  402   402    1624621  54839.479605  58431.6347161991300     8.33     9.50          2     -0.00061  150613.069324   54373.069325
  403   403    1625709  54876.205397  58431.6351412661630    17.33    17.33          1      0.00211  150649.792909   54409.792910
  404   404    1626233  54893.893039  58431.6353459842560    17.58    17.58          1     -0.00108  150707.479489   54427.479490
  405   405    1626263  54894.905595  58431.6353577036420    21.00    29.17          4     -0.00436  150708.491985   54428.491985
  406   406    1626363  54898.281238  58431.6353967735810    21.60    24.60          2     -0.00086  150711.867424   54431.867425
  407   407    1626752  54911.412097  58431.6355487511300     7.25     7.43          2      0.00111  150724.997495   54444.997495
  408   408    1627047  54921.369895  58431.6356640034180     5.01     9.12          3      0.00111  150734.954695   54454.954695
  409   409    1627060  54921.808741  58431.6356690826500     9.77    17.23          3      0.00194  150735.393515   54455.393515
  410   410    1627088  54922.753683  58431.6356800194820     7.86    11.39          2     -0.00383  150736.338400   54456.338400
  411   411    1627101  54923.192609  58431.6356850996350     5.55     8.45          2     -0.00064  150736.777300   54456.777300
  412   412    1627102  54923.226426  58431.6356854910460     6.03    11.30          3      0.00092  150736.811114   54456.811115
  413   413    1627552  54938.416394  58431.6358613008510     5.26     5.41          2      0.00433  150752.000169   54472.000170
  414   414    1627727  54944.323364  58431.6359296685570     8.72    18.70          4     -0.00183  150757.906784   54477.906785
  415   415    1627740  54944.762345  58431.6359347493630     6.92     6.92          1      0.00328  150758.345739   54478.345740
  416   416    1628231  54961.335930  58431.6361265732610     7.32     8.30          2     -0.00386  150814.918330   54494.918330
  417   417    1628435  54968.222134  58431.6362062747010     5.52     5.52          1      0.00008  150821.804120   54501.804120
  418   418    1628436  54968.255546  58431.6362066614140     5.07     6.13          2     -0.01008  150821.837529   54501.837530
  419   419    1628730  54978.180097  58431.6363215288960     5.13     5.13          1      0.00469  150831.761485   54511.761485
  420   420    1628876  54983.108208  58431.6363785672190     9.84    13.22          2      0.00036  150836.689299   54516.689300
  421   421    1629103  54990.770623  58431.6364672525820     6.19     6.19          1     -0.00069  150844.351255   54524.351255
  422   422    1629290  54997.083043  58431.6365403129980    11.32    14.00          2      0.00489  150850.663294   54530.663295
  423   423    1629334  54998.568162  58431.6365575018750     6.58     6.58          1      0.00156  150852.148325   54532.148325
  424   424    1629529  55005.150257  58431.6366336835330     5.02    11.98          4     -0.00369  150858.730024   54538.730025
  425   425    1629970  55020.036991  58431.6368059836930     5.53     6.49          2      0.01614  150913.615864   54553.615865
  426   426    1630150  55026.112381  58431.6368763007100    16.45    21.33          3     -0.00003  150919.690889   54559.690890
  427   427    1630621  55042.011221  58431.6370603150590     9.78    12.73          2      0.00319  150935.588774   54575.588775
  428   428    1630747  55046.264321  58431.6371095407490    16.50    20.42          3      0.00167  150939.841619   54579.841620
  429   429    1738218  58673.974549  58431.6790969276540    19.54    21.77          2     -0.00136  161007.334600   58207.334600
  430   430    1738287  58676.303628  58431.6791238845820     7.09     8.97          2     -0.00233  161009.663540   58209.663540
  431   431    1738804  58693.755295  58431.6793258714620     5.57     7.16          2      0.00342  161027.114164   58227.114165
  432   432    1738911  58697.367006  58431.6793676736770     5.51    16.84          4      0.00069  161030.725659   58230.725660
  433   433    1739033  58701.484927  58431.6794153347970     6.89     9.05          2     -0.00608  161034.843334   58234.843335
  434   434    1739072  58702.801460  58431.6794305724540     9.19    15.42          3     -0.00347  161036.159789   58236.159790
  435   435    1739185  58706.616043  58431.6794747227140    15.80    18.61          2      0.00333  161039.974145   58239.974145
  436   436    1739533  58718.362815  58431.6796106807300     5.71     5.71          1      0.00169  161051.720215   58251.720215
  437   437    1740278  58743.510511  58431.6799017420290     7.36    13.08          3      0.00303  161116.866410   58276.866410
  438   438    1740370  58746.615996  58431.6799376851460    30.45    30.45          1      0.00311  161119.971709   58279.971710
  439   439    1740940  58765.856310  58431.6801603739650    10.48    10.48          1     -0.00247  161139.210874   58299.210875
  440   440    1742108  58805.282634  58431.6806166971520     6.17     6.78          2      0.00322  161218.634845   58338.634845
  441   441    1742165  58807.206404  58431.6806389630080     6.56     6.56          1     -0.00478  161220.558499   58340.558500
  442   442    1742437  58816.388057  58431.6807452321410     6.38     7.77          2      0.00164  161229.739605   58349.739605
  443   443    1742715  58825.771897  58431.6808538413950     7.46     7.46          1     -0.00189  161239.122884   58359.122885
  444   444    1742806  58828.843780  58431.6808893956100     6.68     9.96          2      0.00272  161242.194584   58362.194585
  445   445    1743098  58838.700299  58431.6810034756860     8.80    13.06          4      0.00228  161252.050515   58372.050515
  446   446    1743332  58846.598995  58431.6810948957820     6.39     7.32          2      0.00161  161259.948739   58379.948740
  447   447    1743864  58864.556812  58431.6813027408770     5.07     5.70          2      0.00206  161317.905485   58397.905485
  448   448    1744525  58886.869084  58431.6815609847680     5.97    13.39          5      0.00358  161340.216424   58420.216425
  449   449    1744795  58895.982938  58431.6816664691840     8.90    16.70          3      0.00172  161349.329734   58429.329735
  450   450    1745028  58903.847922  58431.6817574990980     7.48     7.48          1      0.00233  161357.194250   58437.194250
  451   451    1745710  58926.868806  58431.6820239445120     5.96     5.96          1     -0.00350  161420.213759   58460.213760
  452   452    1746673  58959.375291  58431.6824001769730     7.69     7.69          1      0.00156  161452.718305   58492.718305
  453   453    1746738  58961.569157  58431.6824255689470     5.79     7.07          2     -0.00483  161454.912040   58494.912040
  454   454    1746768  58962.582013  58431.6824372918140     8.72    11.40          2      0.00075  161455.924834   58495.924835
  455   455    1746917  58967.611508  58431.6824955035650    11.73    17.40          3     -0.00006  161500.954030   58500.954030
  456   456    1747113  58974.227343  58431.6825720757250    18.21    18.21          1     -0.00581  161507.569470   58507.569470
  457   457    1747145  58975.307767  58431.6825845806340     5.78    10.98          3      0.00178  161508.649830   58508.649830
  458   458    1747484  58986.750565  58431.6827170204290     5.88     9.80          3     -0.00536  161520.091945   58520.091945
  459   459    1747775  58996.573411  58431.6828307107840    23.29    56.73          4     -0.00333  161529.914205   58529.914205
  460   460    1747978  59003.425785  58431.6829100206590     5.34     5.34          1     -0.00133  161536.766170   58536.766170
  461   461    1748000  59004.168535  58431.6829186173060     7.41     8.72          2      0.00236  161537.508874   58537.508875
  462   462    1748275  59013.451093  58431.6830260543100     7.35     7.93          2     -0.00136  161546.790880   58546.790880
  463   463    1748616  59024.961620  58431.6831592780030    10.84    20.03          4     -0.00175  161558.300719   58558.300720
  464   464    1749350  59049.738159  58431.6834460435070     6.86     7.03          2      0.00375  161623.075779   58583.075780
  465   465    1749792  59064.657909  58431.6836187257980     6.34     8.84          2      0.00167  161637.994639   58597.994640
  466   466    1749872  59067.358110  58431.6836499781250     9.08    10.67          2     -0.00481  161640.694680   58600.694680
  467   467    1750467  59087.442519  58431.6838824365570     6.15     9.73          3     -0.00378  161700.777889   58620.777890
  468   468    1750647  59093.518611  58431.6839527617020     6.15     6.78          2      0.00058  161706.853620   58626.853620
  469   469    1750702  59095.375027  58431.6839742480000    10.82    16.34          3     -0.00333  161708.709925   58628.709925
  470   470    1750836  59099.898407  58431.6840266019330     6.76    11.18          3      0.00189  161713.233034   58633.233035
  471   471    1751000  59105.434227  58431.6840906739200    15.09    23.91          4      0.00069  161718.768524   58638.768525
  472   472    1751762  59131.155727  58431.6843883764610     9.03    10.27          2      0.00097  161744.488490   58664.488490
  473   473    1752067  59141.451071  58431.6845075355390     5.88     5.88          1      0.00075  161754.783219   58674.783220
  474   474    1752415  59153.197952  58431.6846434948220     5.64     5.64          1      0.00236  161806.529399   58686.529400
  475   475    1753060  59174.969841  58431.6848954842750     7.63     8.92          2     -0.00497  161828.299989   58708.299990
  476   476    1753219  59180.337131  58431.6849576056830    23.10    24.37          2      0.00111  161833.666960   58713.666960
  477   477    1753559  59191.813871  58431.6850904383230     8.04    10.26          2     -0.00050  161845.143015   58725.143015
  478   478    1753700  59196.573795  58431.6851455300350     5.08     7.77          2      0.01236  161849.902654   58729.902655
  479   479    1753730  59197.586215  58431.6851572478590     5.09     5.09          1      0.00533  161850.915014   58730.915015
  480   480    1754263  59215.577613  58431.6853654816260     5.44     5.44          1      0.00117  161908.905339   58748.905340
  481   481    1754349  59218.480502  58431.6853990798850    17.85    30.34          5     -0.00097  161911.808055   58751.808055
  482   482    1754708  59230.598644  58431.6855393361540    22.37    31.17          3     -0.00072  161923.925474   58763.925475
  483   483    1755200  59247.206380  58431.6857315553150     5.16    10.87          3      0.00408  161940.532220   58780.532220
  484   484    1755820  59268.134514  58431.6859737790980     9.59     9.59          1      0.00019  162001.459105   58801.459105
  485   485    1755876  59270.024761  58431.6859956569470    21.26    28.08          4     -0.00089  162003.349240   58803.349240
  486   486    1756167  59279.847697  58431.6861093483520     5.12     5.12          1      0.00381  162013.171589   58813.171590
  487   487    1756284  59283.796918  58431.6861550569220     5.17     5.54          2     -0.00075  162017.120575   58817.120575
  488   488    1756355  59286.193441  58431.6861827944580    10.10    15.26          2     -0.00369  162019.516954   58819.516955
  489   489    1757054  59309.788448  58431.6864558848130    27.41    28.20          2     -0.00108  162043.110554   58843.110555
  490   490    1757740  59332.944579  58431.6867238955900     9.31    19.02          4     -0.00022  162106.265305   58866.265305
  491   491    1757920  59339.020602  58431.6867942199300     5.64     9.00          2      0.00208  162112.340965   58872.340965
  492   492    1757964  59340.505805  58431.6868114097790     5.10     5.10          1      0.00156  162113.826079   58873.826080
  493   493    1758114  59345.569117  58431.6868700129280     9.72    12.06          2      0.00228  162118.889089   58878.889090
  494   494    1758371  59354.244140  58431.6869704182910    10.15    16.32          3     -0.00028  162127.563594   58887.563595
  495   495    1758495  59358.429839  58431.6870188638850    14.79    19.97          3      0.00117  162131.749044   58891.749045
  496   496    1758762  59367.442347  58431.6871231753090     5.26     5.26          1     -0.00311  162140.761014   58900.761015
  497   497    1759087  59378.412736  58431.6872501474050     5.76     7.24          2     -0.00481  162151.730750   58911.730750
  498   498    1759559  59394.345691  58431.6874345566080     5.02     8.09          3      0.00906  162207.662754   58927.662755
  499   499    1759923  59406.632374  58431.6875767635840    14.60    16.73          2      0.00231  162219.948705   58939.948705
  500   500    1760135  59413.788506  58431.6876595891840    12.97    14.39          2      0.00314  162227.104409   58947.104410
  501   501    1760303  59419.459354  58431.6877252240000     5.04     9.23          3      0.00214  162232.774920   58952.774920
  502   502    1760394  59422.531022  58431.6877607757180    10.33    10.33          1      0.00008  162235.846404   58955.846405
  503   503    1760397  59422.632278  58431.6877619476610    19.47    19.47          1     -0.00019  162235.947655   58955.947655
  504   504    1761042  59444.404502  58431.6880139410050     5.26     5.26          1      0.00267  162257.718580   58977.718580
  505   505    1761175  59448.893949  58431.6880659021820     9.72    12.15          2      0.00264  162302.207759   58982.207760
  506   506    1761513  59460.303225  58431.6881979539840    11.93    19.22          3      0.00239  162313.616354   58993.616355
  507   507    1761645  59464.758910  58431.6882495244160     5.25     8.33          2      0.00219  162318.071774   58998.071775
  508   508    1762162  59482.210211  58431.6884515070720     7.18     8.46          2     -0.00267  162335.522035   59015.522035
  509   509    1762169  59482.446610  58431.6884542431740    10.96    11.77          2      0.00094  162335.758419   59015.758420
  510   510    1762390  59489.906600  58431.6885405856380    16.22    19.52          2      0.00303  162343.217965   59023.217965
  511   511    1762426  59491.121542  58431.6885546474750    10.10    17.47          3     -0.00428  162344.432834   59024.432835
  512   512    1762850  59505.433886  58431.6887202996100     6.37    11.07          3     -0.00081  162358.744324   59038.744325
  513   513    1762896  59506.986798  58431.6887382731260    14.69    17.88          3      0.00428  162400.297144   59040.297145
  514   514    1763188  59516.843161  58431.6888523513980     5.09     5.09          1     -0.00050  162410.152920   59050.152920
  515   515    1763231  59518.294647  58431.6888691510140     9.77    11.40          2     -0.00017  162411.604319   59051.604320
  516   516    1763316  59521.163639  58431.6889023569280     6.39     6.39          1     -0.00625  162414.473140   59054.473140
  517   517    1763491  59527.071266  58431.6889707322500     5.14     5.77          2      0.00706  162420.380414   59060.380415
  518   518    1764528  59562.075053  58431.6893758686720     5.08     5.08          1     -0.00500  162455.382115   59095.382115
  519   519    1764673  59566.969615  58431.6894325186940    46.06    52.41          4     -0.00350  162500.276384   59100.276385
  520   520    1765334  59589.282005  58431.6896907639420    11.56    12.23          2      0.00153  162522.587444   59122.587445
  521   521    1765546  59596.438161  58431.6897735898240     5.07     9.75          3      0.00283  162529.743175   59129.743175
  522   522    1765908  59608.657475  58431.6899150170750    11.00    12.33          2      0.00053  162541.961759   59141.961760
  523   523    1766218  59619.121549  58431.6900361290370     5.19     8.05          2     -0.00106  162552.425210   59152.425210
  524   524    1766755  59637.247999  58431.6902459259140     5.21     5.21          1     -0.00458  162610.550580   59170.550580
  525   525    1766858  59640.725057  58431.6902861696380     9.99     9.99          1      0.00333  162614.027430   59174.027430
  526   526    1767021  59646.227060  58431.6903498502270     7.58     7.87          2      0.00000  162619.529105   59179.529105
  527   527    1767446  59660.573000  58431.6905158912000     5.90     6.18          2     -0.00094  162633.874190   59193.874190
  528   528    1767541  59663.779776  58431.6905530066690    10.85    12.42          2     -0.00039  162637.080775   59197.080775
  529   529    1768100  59682.648951  58431.6907713998980    18.83    21.10          2     -0.00069  162655.948824   59215.948825
  530   530    1768345  59690.919094  58431.6908671191420     5.35     8.54          3      0.00247  162704.218475   59224.218475
  531   531    1768938  59710.935972  58431.6910987959680     6.66     6.66          1      0.00319  162724.234159   59244.234160
  532   532    1769625  59734.125644  58431.6913671949570     5.40     5.40          1     -0.00228  162747.422449   59267.422450
  533   533    1769915  59743.914808  58431.6914804954620    16.08    26.08          3      0.00192  162757.211029   59277.211030
  534   534    1769938  59744.690954  58431.6914894786300     8.01     8.01          1     -0.00475  162757.987130   59277.987130
  535   535    1769977  59746.007587  58431.6915047174400     6.59     6.59          1      0.00028  162759.303684   59279.303685
  536   536    1770127  59751.070924  58431.6915633208830     6.74     9.58          3      0.00200  162804.366719   59284.366720
  537   537    1770154  59751.982308  58431.6915738693120     7.68    12.94          3      0.00178  162805.278050   59285.278050
  538   538    1770452  59762.041583  58431.6916902961020     5.01     6.87          2      0.00772  162815.336725   59295.336725
  539   539    1770505  59763.830365  58431.6917109995900     8.44     8.44          1      0.00069  162817.125399   59297.125400
  540   540    1770608  59767.307062  58431.6917512391420     8.22    11.38          2     -0.00206  162820.601889   59300.601890
  541   541    1771185  59786.784023  58431.6919766669310     5.69     8.06          2      0.00331  162840.077689   59320.077690
  542   542    1771521  59798.125548  58431.6921079345790     5.80     6.53          2     -0.00375  162851.418539   59331.418540
  543   543    1771901  59810.952148  58431.6922563906050     5.41     5.41          1     -0.01572  162904.244375   59344.244375
  544   544    1771927  59811.830705  58431.6922665590780     5.11     7.47          2      0.01183  162905.122880   59345.122880
  545   545    1772211  59821.416927  58431.6923775107330     5.44     5.44          1      0.00383  162914.708530   59354.708530
  546   546    1772815  59841.804872  58431.6926134823170     5.38     7.21          2     -0.00286  162935.095260   59375.095260
  547   547    1773473  59864.015770  58431.6928705528960    24.41    36.05          4     -0.00478  162957.304835   59397.304835
  548   548    1773558  59866.884936  58431.6929037608320     5.33     9.67          3     -0.00542  163000.173829   59400.173830
  549   549    1773727  59872.589331  58431.6929697839230     5.72     6.13          2     -0.01286  163005.877885   59405.877885
  550   550    1774888  59911.779681  58431.6934233759360     7.79    10.98          3      0.00236  163045.065900   59445.065900
  551   551    1775057  59917.484291  58431.6934894015100    90.61   101.56          3      0.00156  163050.770170   59450.770170
  552   552    1775071  59917.956769  58431.6934948700160     7.82     9.90          2     -0.00125  163051.242619   59451.242620
  553   553    1775327  59926.598084  58431.6935948852350     9.01    12.38          2     -0.00211  163059.883419   59459.883420
  554   554    1775364  59927.847174  58431.6936093422980     9.69    20.00          4      0.00189  163101.132434   59461.132435
  555   555    1775440  59930.412506  58431.6936390336380    18.69    28.42          5     -0.00006  163103.697614   59463.697615
  556   556    1775452  59930.817601  58431.6936437222270     8.80    13.30          2      0.00086  163104.102684   59464.102685
  557   557    1775462  59931.155031  58431.6936476276740     6.51    11.64          3     -0.00275  163104.440094   59464.440095
  558   558    1775480  59931.762732  58431.6936546612480     9.13    11.97          2      0.00067  163105.047760   59465.047760
  559   559    1775547  59934.024387  58431.6936808378110     5.08    11.75          4      0.00225  163107.309280   59467.309280
  560   560    1775714  59939.661553  58431.6937460827900     8.07    13.85          3      0.00342  163112.946109   59472.946110
  561   561    1775840  59943.914656  58431.6937953085180    12.38    12.38          1      0.00169  163117.198960   59477.198960
  562   562    1776147  59954.277458  58431.6939152483580     6.19     7.51          2     -0.00036  163127.561144   59487.561145
  563   563    1776266  59958.294673  58431.6939617438980     5.39     5.79          2      0.01000  163131.578119   59491.578120
  564   564    1776367  59961.703526  58431.6940011982210     5.55     7.00          2     -0.00267  163134.986770   59494.986770
  565   565    1776429  59963.796341  58431.6940254206080     6.86     6.86          1     -0.00297  163137.079460   59497.079460
  566   566    1776673  59972.032811  58431.6941207501310     7.02     9.20          2      0.00264  163145.315439   59505.315440
  567   567    1776833  59977.433683  58431.6941832602110     7.14     9.32          2      0.00358  163150.715989   59510.715990
  568   568    1776929  59980.674016  58431.6942207640700    28.13    31.42          2     -0.00150  163153.956129   59513.956130
  569   569    1777200  59989.821761  58431.6943266407550     7.20     9.52          2      0.00067  163203.103329   59523.103330
  570   570    1777445  59998.091909  58431.6944223600640     9.63    14.79          3      0.00367  163211.372985   59531.372985
  571   571    1778226  60024.454779  58431.6947274858620    10.52    11.88          2      0.00428  163237.734284   59557.734285
  572   572    1778287  60026.513742  58431.6947513164540    15.55    15.55          1      0.00108  163239.793124   59559.793125
  573   573    1778389  60029.956817  58431.6947911668610     5.09     5.09          1      0.00228  163243.235995   59563.235995
  574   574    1778434  60031.475703  58431.6948087465600     9.46    10.83          2     -0.00044  163244.754789   59564.754790
  575   575    1778451  60032.049697  58431.6948153900030     6.67     6.67          1      0.00414  163245.328750   59565.328750
  576   576    1778597  60036.977585  58431.6948724257540     8.98    11.43          2     -0.00733  163250.256345   59570.256345
  577   577    1779031  60051.627368  58431.6950419834240     5.12     7.57          2     -0.00719  163304.905254   59584.905255
  578   578    1779054  60052.403874  58431.6950509707650     5.53     7.63          2     -0.00319  163305.681714   59585.681715
  579   579    1779243  60058.783664  58431.6951248109310    68.11    81.44          4     -0.00178  163312.061125   59592.061125
  580   580    1779308  60060.977685  58431.6951502046850    13.94    18.40          3     -0.00386  163314.255015   59594.255015
  581   581    1779513  60067.897567  58431.6952302959100     9.37    18.19          4     -0.00219  163321.174485   59601.174485
  582   582    1779620  60071.509323  58431.6952720986500     5.82     8.68          2     -0.00389  163324.786025   59604.786025
  583   583    1779634  60071.982121  58431.6952775708420     9.40    15.73          3      0.00278  163325.258795   59605.258795
  584   584    1779780  60076.910389  58431.6953346109820     6.52     6.52          1      0.00311  163330.186770   59610.186770
  585   585    1780468  60100.133718  58431.6956033995140     5.07     7.64          2     -0.00556  163353.408714   59633.408715
  586   586    1780501  60101.247814  58431.6956162941440     6.50     9.78          2     -0.00044  163354.522745   59634.522745
  587   587    1780714  60108.437557  58431.6956995087620     5.45     5.45          1     -0.00386  163401.712059   59641.712060
  588   588    1780952  60116.471351  58431.6957924924800     8.77     8.77          1     -0.00283  163409.745374   59649.745375
  589   589    1781438  60132.876553  58431.6959823675140     9.19    22.14          5      0.00192  163426.149599   59666.149600
  590   590    1781554  60136.792261  58431.6960276882050     5.23     5.23          1      0.00456  163430.065074   59670.065075
  591   591    1782090  60154.884919  58431.6962370939780    13.64    14.51          2     -0.00006  163448.156654   59688.156655
  592   592    1782110  60155.559909  58431.6962449063550     5.06    14.29          4     -0.00347  163448.831604   59688.831605
  593   593    1782192  60158.327909  58431.6962769433860     8.45     9.34          2     -0.00114  163451.599439   59691.599440
  594   594    1783700  60209.230756  58431.6968660967170    17.53    17.71          2     -0.00350  163542.499255   59742.499255
  595   595    1783885  60215.475682  58431.6969383759490     5.12     9.26          3      0.00286  163548.743809   59748.743810
  596   596    1783987  60218.918553  58431.6969782239870     6.15    16.42          4     -0.00231  163552.186475   59752.186475
  597   597    1784312  60229.889131  58431.6971051982720    12.45    12.45          1      0.00158  163603.156399   59763.156400
  598   598    1784348  60231.104393  58431.6971192638080     5.78     5.78          1      0.00375  163604.371590   59764.371590
  599   599    1784665  60241.804625  58431.6972431090820     5.11     5.11          1     -0.00192  163615.071185   59775.071185
  600   600    1784926  60250.614875  58431.6973450795650     5.16     7.37          2      0.00219  163623.880909   59783.880910
  601   601    1785641  60274.749832  58431.6976244193540    27.10    37.79          5      0.00083  163648.014430   59808.014430
  602   602    1785839  60281.433250  58431.6977017737340     6.28     6.28          1     -0.00278  163654.697449   59814.697450
  603   603    1785958  60285.450195  58431.6977482661500     5.18     7.52          2     -0.00100  163658.714155   59818.714155
  604   604    1786043  60288.319340  58431.6977814738430     9.64    17.63          4     -0.00222  163701.583129   59821.583130
  605   605    1801862  60822.293898  58431.7039617349250     5.16     5.16          1      0.00503  164555.525905   60355.525905
  606   606    1801908  60823.846465  58431.7039797044610     6.23     7.80          2      0.00017  164557.078379   60357.078380
  607   607    1802149  60831.981404  58431.7040738588420     9.05    14.98          4     -0.00239  164605.212834   60365.212835
  608   608    1803023  60861.483554  58431.7044153189120     9.94    15.98          3     -0.00028  164634.713230   60394.713230
  609   609    1803117  60864.656653  58431.7044520445950     8.01    15.58          4      0.00283  164637.886140   60397.886140
  610   610    1803252  60869.213474  58431.7045047855740     5.18     7.44          2     -0.00125  164642.442690   60402.442690
  611   611    1803604  60881.095621  58431.7046423104260     8.24    12.84          2      0.00758  164654.324130   60414.324130
  612   612    1803730  60885.348414  58431.7046915325700     5.53     5.53          1     -0.00333  164658.576670   60418.576670
  613   613    1804495  60911.171315  58431.7049904087420    20.16    22.55          2      0.00039  164724.398034   60444.398035
  614   614    1804538  60912.622837  58431.7050072087550     6.56    10.22          2      0.00203  164725.849470   60445.849470
  615   615    1804591  60914.411763  58431.7050279139200     6.83    16.61          4     -0.00100  164727.638290   60447.638290
